Feature ID,NRNS - NRNSA - Expression values,NRNS - NRNSB - Expression values,NRNS - NRNSC - Expression values,NRS - NRSA - Expression values,NRS - NRSB - Expression values,NRS - NRSC - Expression values
Medtr3g100620,5098,5758,5853,3852,4815,4265
Medtr3g100630,1542,1448,1261,1575,1582,1562
Medtr3g100640,0,0,0,0,0,0
Medtr3g100650,6,9,3,3,3,4
Medtr3g100660,0,0,0,0,0,0
Medtr3g100680,428,374,365,380,446,366
Medtr3g100690,753,840,671,767,712,691
Medtr3g100710,346,285,352,294,425,322
Medtr3g100750,1141,1263,1184,1155,1372,1338
Medtr3g100760,0,0,0,0,0,0
Medtr3g100770,0,0,0,0,0,0
Medtr3g100860,194,174,195,149,201,181
Medtr3g100890,518,485,518,509,549,548
Medtr3g100910,378,394,349,330,430,380
Medtr3g100940,1204,1179,1222,975,1599,1142
Medtr3g100950,40,57,76,19,40,46
Medtr3g100960,4193,4925,5090,4113,4952,4528
Medtr3g100970,0,0,0,0,0,0
Medtr3g100980,380,525,447,234,403,365
Medtr3g100990,579,611,585,620,603,725
Medtr3g100995,0,0,1,0,1,0
Medtr3g101000,0,0,0,0,0,0
Medtr3g101010,988,1043,920,1192,1135,1135
Medtr3g101020,0,0,0,0,0,0
Medtr3g101030,0,0,0,0,0,0
Medtr3g101040,0,0,0,0,0,0
Medtr3g101050,0,0,0,0,0,0
Medtr3g101070,0,0,0,0,0,0
Medtr3g101080,6,3,2,2,1,6
Medtr3g101090,0,0,0,0,0,0
Medtr3g101100,0,3,1,0,1,0
Medtr3g101110,0,0,0,0,0,0
Medtr3g101130,0,0,0,0,0,0
Medtr3g101140,0,0,0,0,0,0
Medtr3g101150,0,0,0,0,0,0
Medtr3g101180,0,0,0,0,0,0
Medtr3g101190,0,0,0,1,0,1
Medtr3g101200,0,0,0,0,0,0
Medtr3g101210,1155,1460,1376,1290,1423,1349
Medtr3g101230,367,333,324,338,429,370
Medtr3g101240,10,11,9,8,11,4
Medtr3g101260,353,13,17,6,19,4
Medtr3g101280,8,9,12,10,18,14
Medtr3g101290,157,285,244,125,208,270
Medtr3g101300,41,59,26,34,26,24
Medtr3g101320,324,438,491,307,449,417
Medtr3g101340,40,56,59,30,97,45
Medtr3g101350,496,463,434,369,417,495
Medtr3g101360,0,0,0,0,0,0
Medtr3g101370,1104,890,1114,792,1646,1134
Medtr3g101380,0,0,2,1,0,1
Medtr3g101390,310,292,241,303,278,262
Medtr3g101400,27,21,20,29,28,12
Medtr3g101410,1,2,1,3,3,0
Medtr3g101420,418,489,483,348,434,435
Medtr3g101430,25,46,30,31,26,24
Medtr3g101440,0,0,0,0,0,0
Medtr3g101450,0,0,0,0,0,0
Medtr3g101470,457,405,398,343,488,409
Medtr3g101480,100,108,77,138,110,108
Medtr3g101490,409,445,356,509,382,427
Medtr3g101500,1042,1189,1102,1003,1033,1121
Medtr3g101510,7,3,5,2,11,8
Medtr3g101520,300,289,338,259,505,320
Medtr3g101540,289,302,308,254,351,269
Medtr3g101560,62,84,53,68,73,66
Medtr3g101590,477,592,528,612,548,551
Medtr3g101600,13,14,1,8,3,3
Medtr3g101610,64,48,24,60,43,60
Medtr3g101630,324,275,263,308,304,320
Medtr3g101635,2,0,0,0,3,1
Medtr3g101640,0,0,0,0,0,0
Medtr3g101650,0,0,0,0,0,0
Medtr3g101660,999,1248,1212,1008,1232,971
Medtr3g101670,7,11,6,12,11,24
Medtr3g101680,636,537,624,563,952,688
Medtr3g101700,31,40,26,20,55,44
Medtr3g101710,0,0,0,0,0,0
Medtr3g101720,3,3,2,2,3,0
Medtr3g101730,9,14,8,8,8,9
Medtr3g101740,155,147,109,189,149,170
Medtr3g101750,316,358,324,312,414,366
Medtr3g101770,99,122,77,121,93,133
Medtr3g101777,15,9,8,17,7,18
Medtr3g101780,610,953,810,1410,1289,1411
Medtr3g101790,1126,1101,1177,990,1379,1167
Medtr3g101810,3,5,1,8,6,13
Medtr3g101820,9,17,11,17,10,7
Medtr3g101850,0,0,0,0,0,0
Medtr3g101860,0,0,0,0,0,0
Medtr3g101870,164,142,171,131,220,172
Medtr3g101880,0,0,0,0,0,0
Medtr3g101890,0,0,0,0,0,0
Medtr3g101900,621,773,1064,606,839,631
Medtr3g101930,14,8,16,7,12,10
Medtr3g101950,0,0,0,0,0,0
Medtr3g101960,91,97,69,157,77,169
Medtr3g101970,18,17,17,30,26,37
Medtr3g102000,0,0,0,0,0,0
Medtr3g102010,489,645,717,374,630,536
Medtr3g102020,198,223,229,152,254,202
Medtr3g102030,0,0,0,0,0,0
Medtr3g102040,2035,1892,1951,1815,3199,1909
Medtr3g102100,202,216,178,263,220,205
Medtr3g102110,0,0,0,0,0,0
Medtr3g102120,217,275,199,208,231,226
Medtr3g102140,0,0,0,0,0,0
Medtr3g102170,945,966,928,867,1054,950
Medtr3g102180,71,79,81,82,125,113
Medtr3g102220,1084,1214,1129,1036,1214,1095
Medtr3g102270,235,194,198,171,246,237
Medtr3g102310,279,233,202,271,369,412
Medtr3g102320,0,0,0,0,0,0
Medtr3g102340,0,0,0,0,0,0
Medtr3g102370,241,228,247,95,180,139
Medtr3g102390,63,104,77,47,108,52
Medtr3g102400,384,547,569,133,230,165
Medtr3g102420,876,869,784,730,969,840
Medtr3g102440,0,0,0,0,0,0
Medtr3g102450,0,1,0,0,0,0
Medtr3g102460,160,176,114,204,183,201
Medtr3g102470,1718,1993,1511,2357,1796,1991
Medtr3g102480,0,0,0,0,0,0
Medtr3g102490,0,0,0,0,0,0
Medtr3g102500,839,833,901,804,1093,1004
Medtr3g102510,68,74,54,56,100,76
Medtr3g102520,69,70,78,79,123,69
Medtr3g102530,240,239,288,198,372,247
Medtr3g102540,0,0,0,0,0,0
Medtr3g102560,59,61,64,59,137,69
Medtr3g102570,0,0,0,1,1,0
Medtr3g102580,0,0,0,0,0,0
Medtr3g102590,55,60,54,58,49,53
Medtr3g102600,1294,1082,846,1050,869,786
Medtr3g102610,0,0,0,0,0,0
Medtr3g102620,495,551,531,476,534,449
Medtr3g102650,0,0,0,0,0,0
Medtr3g102660,2,0,3,13,4,5
Medtr3g102670,109,79,91,101,148,153
Medtr3g102680,10,1,3,2,6,3
Medtr3g102690,0,0,0,0,0,0
Medtr3g102710,0,0,0,0,0,0
Medtr3g102720,0,0,0,0,0,0
Medtr3g102730,1909,2015,2035,1617,2190,1888
Medtr3g102760,670,844,773,708,769,686
Medtr3g102770,394,442,313,368,378,399
Medtr3g102780,244,202,246,209,314,263
Medtr3g102790,388,396,369,318,346,272
Medtr3g102800,395,331,342,325,473,398
Medtr3g102810,6671,4620,3854,5421,4897,4792
Medtr3g102830,987,1230,1042,1129,1183,1124
Medtr3g102840,467,495,479,397,565,511
Medtr3g102850,314,356,382,324,372,293
Medtr3g102870,0,0,0,0,0,0
Medtr3g102890,0,0,0,0,0,0
Medtr3g102910,0,0,0,0,0,0
Medtr3g102920,0,0,0,0,0,0
Medtr3g102930,0,0,0,0,0,0
Medtr3g102940,0,0,0,0,0,0
Medtr3g102950,0,0,0,0,0,0
Medtr3g102970,0,1,0,0,0,0
Medtr3g102980,481,1089,614,692,813,793
Medtr3g103010,2843,2638,2959,2300,3779,2740
Medtr3g103020,23,57,52,27,57,37
Medtr3g103030,12,54,62,25,48,44
Medtr3g103040,379,425,389,343,431,385
Medtr3g103050,26,23,31,25,46,46
Medtr3g103070,1676,1779,2113,1611,2279,1842
Medtr3g103080,70,85,83,51,101,57
Medtr3g103090,1349,1451,1395,1095,1393,1464
Medtr3g103100,0,0,0,0,0,0
Medtr3g103110,43,46,43,41,74,47
Medtr3g103120,1,0,0,0,1,0
Medtr3g103130,0,0,0,0,0,0
Medtr3g103150,0,0,0,0,0,0
Medtr3g103160,0,0,0,0,0,0
Medtr3g103170,835,986,883,946,854,889
Medtr3g103180,9,15,15,10,12,11
Medtr3g103190,277,501,309,386,308,298
Medtr3g103210,11,3,8,7,2,0
Medtr3g103220,0,0,1,0,0,0
Medtr3g103230,0,0,0,0,0,0
Medtr3g103240,0,0,0,0,0,0
Medtr3g103260,5,15,14,2,12,10
Medtr3g103270,1428,1626,1535,1422,1726,1468
Medtr3g103290,184,336,231,257,267,225
Medtr3g103300,0,3,1,4,7,14
Medtr3g103310,347,508,499,422,488,372
Medtr3g103320,108,150,127,116,121,119
Medtr3g103330,229,241,218,222,206,212
Medtr3g103350,259,289,262,261,312,301
Medtr3g103360,4,17,24,12,11,27
Medtr3g103370,0,0,0,1,1,0
Medtr3g103380,0,0,0,0,0,0
Medtr3g103400,157,152,113,137,147,126
Medtr3g103410,121,81,59,177,75,53
Medtr3g103420,152,165,150,153,201,179
Medtr3g103430,0,0,0,0,0,0
Medtr3g103440,0,0,0,0,0,0
Medtr3g103450,0,0,0,0,0,0
Medtr3g103460,323,255,194,352,291,303
Medtr3g103470,8,4,8,7,14,7
Medtr3g103480,1,0,0,0,1,2
Medtr3g103490,3,2,1,0,0,0
Medtr3g103500,595,884,906,527,1068,748
Medtr3g103510,363,469,475,258,393,294
Medtr3g103520,29,39,46,23,49,35
Medtr3g103530,397,333,399,336,446,394
Medtr3g103550,0,0,0,0,0,0
Medtr3g103560,0,1,1,1,1,1
Medtr3g103570,77,84,53,102,74,61
Medtr3g103580,3785,5229,3608,4975,1978,2437
Medtr3g103590,153,116,123,52,66,75
Medtr3g103610,462,929,731,599,621,525
Medtr3g103960,2893,3684,1724,2495,875,771
Medtr3g103970,937,1136,972,1187,1014,1081
Medtr3g103980,0,0,0,0,0,1
Medtr3g103990,1,0,0,2,1,0
Medtr3g104000,0,0,0,0,0,0
Medtr3g104020,0,0,0,0,0,0
Medtr3g104030,124,140,95,160,134,109
Medtr3g104070,1,3,0,0,0,2
Medtr3g104080,912,784,760,793,1050,872
Medtr3g104100,0,0,0,0,0,0
Medtr3g104110,0,0,0,0,0,0
Medtr3g104120,1679,1893,1857,1750,1583,1725
Medtr3g104130,0,0,0,0,0,0
Medtr3g104140,0,0,0,0,0,0
Medtr3g104150,0,0,0,0,0,0
Medtr3g104160,0,0,0,0,0,0
Medtr3g104170,0,0,0,0,0,0
Medtr3g104190,0,0,0,0,0,0
Medtr3g104200,0,0,0,0,0,0
Medtr3g104210,0,0,0,0,0,0
Medtr3g104215,0,0,0,0,0,0
Medtr3g104240,0,0,0,0,0,0
Medtr3g104250,59,110,100,73,100,80
Medtr3g104260,2243,2843,2894,2350,2851,2753
Medtr3g104270,923,814,876,815,1018,861
Medtr3g104280,827,810,816,813,950,902
Medtr3g104290,0,0,0,0,0,0
Medtr3g104310,2641,2464,2526,2480,3165,2850
Medtr3g104370,1,0,1,0,5,2
Medtr3g104390,0,0,0,0,0,0
Medtr3g104400,245,305,256,223,192,219
Medtr3g104420,157,156,176,144,154,141
Medtr3g104430,0,0,0,0,0,0
Medtr3g104445,0,0,0,0,0,0
Medtr3g104460,588,693,682,598,962,722
Medtr3g104470,1431,1528,1585,1391,1965,1694
Medtr3g104475,0,0,0,0,0,0
Medtr3g104480,3,2,4,2,3,1
Medtr3g104490,0,0,0,0,0,0
Medtr3g104500,154,174,196,196,204,161
Medtr3g104510,14,7,9,6,12,18
Medtr3g104525,0,0,0,0,1,0
Medtr3g104550,129,163,132,188,155,179
Medtr3g104555,32,39,27,30,40,50
Medtr3g104560,1350,1511,1221,833,1008,868
Medtr3g104570,284,260,296,217,372,404
Medtr3g104580,0,0,0,0,0,0
Medtr3g104590,0,0,0,0,0,0
Medtr3g104600,648,794,758,648,756,814
Medtr3g104610,0,0,0,0,0,0
Medtr3g104620,1,1,0,0,1,1
Medtr3g104630,50,74,60,69,52,68
Medtr3g104640,268,248,269,313,275,317
Medtr3g104660,3,1,2,1,3,2
Medtr3g104670,553,565,464,594,612,575
Medtr3g104700,2621,3067,2515,3228,3373,3108
Medtr3g104710,936,1011,1052,1130,1337,1163
Medtr3g104720,4499,4712,4674,4557,6224,4831
Medtr3g104730,69,56,59,52,81,55
Medtr3g104740,1845,2065,2063,1931,2265,2165
Medtr3g104750,13,9,14,16,43,12
Medtr3g104760,168,177,156,146,275,213
Medtr3g104770,0,0,0,1,0,1
Medtr3g104780,19,13,18,32,27,32
Medtr3g104790,0,0,0,0,0,0
Medtr3g104810,163,165,145,175,153,162
Medtr3g104820,1,3,4,3,3,8
Medtr3g104830,0,0,0,0,0,0
Medtr3g104840,0,0,0,0,0,0
Medtr3g104850,1350,1308,1274,1222,1540,1364
Medtr3g104880,34,25,29,20,25,22
Medtr3g104900,3,5,8,5,3,9
Medtr3g104920,129,114,64,105,71,61
Medtr3g104930,4898,4533,3279,5835,4268,5425
Medtr3g104940,579,581,690,492,625,583
Medtr3g104950,290,231,193,364,326,486
Medtr3g104960,4,2,5,3,3,3
Medtr3g104980,2,0,4,3,4,5
Medtr3g104990,50,78,73,58,119,61
Medtr3g105000,43,58,51,52,51,57
Medtr3g105005,13,16,17,20,13,34
Medtr3g105010,0,0,0,0,0,0
Medtr3g105030,0,0,0,0,0,0
Medtr3g105050,49,41,34,57,51,64
Medtr3g105060,0,2,1,5,5,1
Medtr3g105080,600,721,800,503,855,585
Medtr3g105090,2,1,2,3,3,4
Medtr3g105100,100,100,103,100,139,131
Medtr3g105190,671,651,591,640,650,723
Medtr3g105200,635,794,673,631,637,536
Medtr3g105210,8,12,8,20,11,10
Medtr3g105230,0,0,0,2,0,0
Medtr3g105240,0,0,0,0,1,0
Medtr3g105250,0,0,0,1,0,0
Medtr3g105260,8,10,7,9,15,11
Medtr3g105290,698,774,692,686,642,589
Medtr3g105310,0,0,0,0,0,0
Medtr3g105320,141,250,192,147,208,226
Medtr3g105325,1,1,1,0,1,1
Medtr3g105330,1310,1218,1453,1296,1204,1621
Medtr3g105340,30,28,22,50,30,50
Medtr3g105370,44,42,49,41,63,48
Medtr3g105375,5,13,12,6,12,15
Medtr3g105390,246,250,197,326,362,332
Medtr3g105400,674,657,675,631,727,704
Medtr3g105420,0,0,0,0,0,0
Medtr3g105430,3910,3545,3976,3017,5517,3828
Medtr3g105440,861,813,760,744,1027,782
Medtr3g105470,246,261,307,231,479,304
Medtr3g105480,0,0,0,0,1,0
Medtr3g105500,0,0,0,0,0,0
Medtr3g105510,1,1,1,3,2,1
Medtr3g105520,0,0,0,0,0,0
Medtr3g105530,76,54,69,71,112,89
Medtr3g105540,38,33,30,29,23,20
Medtr3g105550,90,98,64,87,90,120
Medtr3g105560,0,0,0,0,0,0
Medtr3g105580,791,852,600,638,614,615
Medtr3g105590,17,8,0,7,5,3
Medtr3g105595,11,5,3,10,0,2
Medtr3g105605,0,0,0,3,0,0
Medtr3g105610,20,30,33,24,31,19
Medtr3g105630,0,0,0,0,0,0
Medtr3g105640,0,0,0,0,0,0
Medtr3g105650,0,0,1,1,3,0
Medtr3g105660,1056,938,994,1138,1190,1464
Medtr3g105690,356,291,211,285,215,223
Medtr3g105710,812,904,750,894,826,972
Medtr3g105730,287,331,305,330,252,248
Medtr3g105760,229,216,236,257,255,253
Medtr3g105765,138,120,159,143,213,147
Medtr3g105775,1,0,1,3,6,4
Medtr3g105780,351,445,444,290,436,399
Medtr3g105790,74,103,100,63,99,73
Medtr3g105810,290,271,230,284,361,301
Medtr3g105820,256,203,186,318,272,413
Medtr3g105830,251,284,263,301,290,329
Medtr3g105840,0,0,0,0,0,0
Medtr3g105860,1735,1656,1645,1595,1931,1741
Medtr3g105880,2177,2552,2306,2578,2250,2337
Medtr3g105890,36,57,43,54,46,44
Medtr3g105900,97,92,62,78,101,81
Medtr3g105925,734,747,763,747,984,733
Medtr3g105930,0,1,0,0,1,0
Medtr3g105940,0,0,0,0,0,0
Medtr3g105950,4763,4961,5103,4180,6169,4583
Medtr3g105960,0,0,0,0,0,0
Medtr3g105970,0,0,0,0,0,0
Medtr3g105975,0,0,0,0,0,0
Medtr3g105980,396,444,348,330,335,334
Medtr3g105990,979,973,1046,894,1360,1060
Medtr3g106000,16,15,11,21,16,19
Medtr3g106030,195,197,180,190,145,186
Medtr3g106040,0,0,2,0,4,0
Medtr3g106060,13,18,63,15,32,31
Medtr3g106080,580,577,531,541,797,596
Medtr3g106100,660,718,797,613,908,752
Medtr3g106115,0,0,0,0,0,0
Medtr3g106130,2100,2275,2553,1804,2783,2159
Medtr3g106140,71,71,105,68,142,103
Medtr3g106160,459,445,483,369,523,476
Medtr3g106210,2570,2755,2693,2470,3186,2616
Medtr3g106215,0,0,0,0,0,0
Medtr3g106220,1892,2235,2329,1751,2345,1668
Medtr3g106230,8,32,53,4,8,21
Medtr3g106240,141,140,124,134,128,108
Medtr3g106250,189,283,261,161,252,233
Medtr3g106260,0,0,0,0,0,0
Medtr3g106270,0,0,0,0,0,0
Medtr3g106280,0,1,0,0,0,0
Medtr3g106285,0,0,0,0,0,0
Medtr3g106290,65,37,12,42,59,75
Medtr3g106310,1459,1206,1328,1150,1720,1271
Medtr3g106320,61,58,62,72,89,68
Medtr3g106340,377,379,399,356,520,564
Medtr3g106390,0,0,0,0,0,0
Medtr3g106400,132,210,193,159,174,188
Medtr3g106410,504,466,435,418,513,463
Medtr3g106420,4,1,0,5,3,1
Medtr3g106430,36,39,105,27,94,37
Medtr3g106460,0,0,0,0,0,0
Medtr3g106470,8,3,3,8,9,12
Medtr3g106480,2,6,7,11,3,4
Medtr3g106485,82,80,92,98,68,86
Medtr3g106510,229,128,140,179,214,241
Medtr3g106520,0,0,0,0,0,1
Medtr3g106530,1044,1399,1258,1612,1497,1652
Medtr3g106540,0,0,0,0,0,0
Medtr3g106550,63,75,74,114,72,85
Medtr3g106560,204,205,211,221,219,220
Medtr3g106570,1588,1623,1454,1414,1935,1553
Medtr3g106585,18530,21835,23044,23826,25412,27918
Medtr3g106620,4,4,2,4,6,3
Medtr3g106630,212,219,169,204,214,199
Medtr3g106660,5,1,2,1,4,1
Medtr3g106680,1,2,0,1,2,8
Medtr3g106690,5,9,10,7,9,6
Medtr3g106700,548,631,668,528,673,619
Medtr3g106710,1,1,0,0,0,0
Medtr3g106740,0,0,0,0,0,0
Medtr3g106750,12,25,18,12,22,9
Medtr3g106770,947,1123,918,1017,1120,998
Medtr3g106780,383,408,408,279,390,414
Medtr3g106820,448,478,429,463,500,661
Medtr3g106830,6,4,5,4,4,2
Medtr3g106840,0,1,0,0,2,2
Medtr3g106850,14,3,6,16,8,14
Medtr3g106860,0,0,0,0,0,0
Medtr3g106900,3066,3707,3476,3035,3470,3041
Medtr3g106920,7,10,10,19,9,13
Medtr3g106930,0,3,0,2,1,1
Medtr3g106950,0,0,0,0,0,0
Medtr3g106960,0,0,0,0,1,0
Medtr3g106970,0,0,0,0,0,0
Medtr3g107050,1831,2005,1961,1609,2463,1741
Medtr3g107060,114,96,92,106,89,109
Medtr3g107070,147,204,162,124,173,148
Medtr3g107090,55,61,47,36,55,34
Medtr3g107100,230,229,221,248,258,215
Medtr3g107120,0,0,0,0,0,0
Medtr3g107140,0,0,0,0,0,0
Medtr3g107160,0,0,0,0,0,0
Medtr3g107280,2968,2894,2601,3730,3456,3352
Medtr3g107310,1011,1250,1069,1343,1164,1079
Medtr3g107320,203,202,206,243,179,183
Medtr3g107330,0,1,2,1,0,2
Medtr3g107340,0,0,0,0,0,0
Medtr3g107350,3,1,2,4,0,3
Medtr3g107360,88,126,136,115,115,109
Medtr3g107380,1,3,0,1,4,1
Medtr3g107390,343,344,343,333,435,410
Medtr3g107393,23,21,32,5,14,12
Medtr3g107397,14,40,20,33,19,20
Medtr3g107400,0,0,0,0,0,0
Medtr3g107420,1907,2253,2326,1866,2615,2118
Medtr3g107450,64,62,44,87,79,74
Medtr3g107470,833,824,879,624,951,799
Medtr3g107490,0,0,0,0,0,0
Medtr3g107500,305,184,133,184,56,38
Medtr3g107510,299,254,236,218,311,251
Medtr3g107520,10932,13429,12388,11918,14383,11092
Medtr3g107530,166,180,148,167,190,173
Medtr3g107550,1378,1507,1477,1192,1838,1381
Medtr3g107560,0,3,3,1,0,0
Medtr3g107590,50,45,47,29,50,47
Medtr3g107600,6,5,4,9,4,6
Medtr3g107610,200,145,132,180,211,181
Medtr3g107620,0,0,0,0,0,0
Medtr3g107630,204,159,162,152,240,177
Medtr3g107650,0,1,0,1,1,0
Medtr3g107660,970,965,992,883,1310,1015
Medtr3g107670,0,0,0,0,0,0
Medtr3g107680,134,154,144,153,126,123
Medtr3g107700,107,130,134,124,121,129
Medtr3g107703,28,26,31,35,38,31
Medtr3g107707,1467,1420,1439,1635,1884,1403
Medtr3g107713,3672,3454,3820,3017,5217,3493
Medtr3g107717,5541,5104,5035,4990,6856,5581
Medtr3g107720,23,21,14,39,21,27
Medtr3g107730,418,450,562,303,735,506
Medtr3g107740,527,565,536,577,576,505
Medtr3g107750,0,0,0,0,0,0
Medtr3g107755,9,5,3,3,4,2
Medtr3g107770,241,290,250,277,286,292
Medtr3g107800,12,25,32,32,28,22
Medtr3g107810,11,2,8,4,2,4
Medtr3g107820,1,0,1,0,0,1
Medtr3g107830,90,29,18,42,25,22
Medtr3g107860,276,288,257,305,278,344
Medtr3g107870,9,13,14,9,11,15
Medtr3g107880,299,286,276,230,405,319
Medtr3g107890,49,54,73,86,49,90
Medtr3g107900,0,0,0,0,0,0
Medtr3g107910,1144,1390,1261,1300,1238,1220
Medtr3g107920,648,608,635,507,954,650
Medtr3g107930,762,833,928,658,963,818
Medtr3g107940,0,0,0,0,0,0
Medtr3g107950,131,99,114,133,143,133
Medtr3g107960,883,998,922,902,1112,916
Medtr3g107970,269,279,323,220,453,256
Medtr3g107980,142,171,173,129,217,179
Medtr3g107995,0,0,0,0,0,0
Medtr3g108010,704,764,716,820,857,777
Medtr3g108020,2,0,0,1,1,1
Medtr3g108030,0,0,0,0,0,0
Medtr3g108040,197,176,172,241,214,236
Medtr3g108060,22,25,26,29,33,25
Medtr3g108080,59,61,40,77,68,64
Medtr3g108090,882,876,895,826,1268,983
Medtr3g108100,855,876,887,843,1083,897
Medtr3g108140,0,0,0,0,0,0
Medtr3g108150,0,1,0,0,0,0
Medtr3g108160,857,924,901,759,997,893
Medtr3g108170,0,0,0,1,0,0
Medtr3g108190,27,29,20,26,18,12
Medtr3g108210,0,0,0,0,0,0
Medtr3g108220,65,86,74,93,92,119
Medtr3g108240,4653,6858,5310,7653,6421,8681
Medtr3g108260,0,0,0,0,0,0
Medtr3g108270,0,0,0,0,0,0
Medtr3g108280,9268,8375,8908,6939,14302,8909
Medtr3g108290,125,97,78,103,130,148
Medtr3g108300,0,0,0,0,0,0
Medtr3g108310,38,41,23,34,33,48
Medtr3g108320,2867,4125,3259,3287,3003,2747
Medtr3g108360,1188,1416,1451,1331,1605,1294
Medtr3g108370,0,0,0,0,0,0
Medtr3g108380,0,0,0,0,0,0
Medtr3g108390,0,0,0,0,0,0
Medtr3g108400,0,0,0,0,0,0
Medtr3g108410,93,74,88,94,146,115
Medtr3g108415,0,0,0,0,0,0
Medtr3g108450,0,0,0,0,0,0
Medtr3g108460,506,420,454,412,492,446
Medtr3g108470,1028,1079,1170,991,1399,1073
Medtr3g108490,0,0,0,0,0,0
Medtr3g108500,70,66,50,66,66,61
Medtr3g108510,6,6,11,12,6,11
Medtr3g108520,143,265,188,387,417,259
Medtr3g108530,269,251,282,274,371,244
Medtr3g108550,0,0,0,0,0,1
Medtr3g108560,346,350,293,366,312,339
Medtr3g108600,195,203,214,167,200,169
Medtr3g108610,0,0,0,0,0,0
Medtr3g108630,728,812,773,725,845,790
Medtr3g108640,1094,920,982,773,1551,1015
Medtr3g108650,136,120,123,92,149,100
Medtr3g108660,658,716,675,666,645,658
Medtr3g108670,86,127,83,99,96,98
Medtr3g108680,0,0,0,1,2,0
Medtr3g108690,1288,1448,1369,1456,1566,1515
Medtr3g108700,108,101,118,120,182,271
Medtr3g108730,55,56,58,58,54,65
Medtr3g108740,0,0,0,2,1,1
Medtr3g108743,0,1,0,0,0,0
Medtr3g108760,8,3,0,3,2,3
Medtr3g108770,2142,1873,1822,1907,2061,1872
Medtr3g108780,856,977,935,938,1096,973
Medtr3g108790,1352,1242,1194,1194,1413,1182
Medtr3g108800,5246,5211,5117,5588,4014,4075
Medtr3g108805,849,792,769,840,960,831
Medtr3g108808,1339,1771,1495,1763,1689,1493
Medtr3g108820,0,0,0,0,0,0
Medtr3g108830,0,0,0,0,0,0
Medtr3g108860,134,156,125,96,110,90
Medtr3g108890,84,107,88,112,88,97
Medtr3g108900,75,81,75,104,105,119
Medtr3g108910,2723,3806,2546,3779,2456,2354
Medtr3g108930,0,0,0,0,0,0
Medtr3g108940,0,0,0,0,0,0
Medtr3g108943,0,0,0,0,0,0
Medtr3g108950,0,0,0,0,0,0
Medtr3g108960,1,1,1,4,3,0
Medtr3g108970,0,0,0,0,0,0
Medtr3g108980,0,0,0,0,0,0
Medtr3g108990,196,148,137,67,71,52
Medtr3g109000,8,10,4,9,12,10
Medtr3g109010,193,185,226,195,257,229
Medtr3g109030,194,487,543,167,414,283
Medtr3g109040,407,343,350,356,457,346
Medtr3g109050,0,0,0,0,0,0
Medtr3g109055,0,0,0,0,0,0
Medtr3g109070,421,361,439,345,459,437
Medtr3g109080,1,0,0,0,0,1
Medtr3g109090,2080,2137,2107,2064,2618,2009
Medtr3g109100,3,4,1,1,1,0
Medtr3g109110,2,0,2,3,1,4
Medtr3g109120,921,1104,866,1170,912,931
Medtr3g109160,159,128,151,113,224,137
Medtr3g109170,29,17,9,17,15,13
Medtr3g109190,0,0,0,0,0,0
Medtr3g109200,549,485,442,564,503,553
Medtr3g109210,2574,2499,2680,2375,3437,2763
Medtr3g109240,0,0,0,0,0,0
Medtr3g109250,705,698,726,541,662,816
Medtr3g109260,0,0,0,0,0,0
Medtr3g109270,1,4,3,2,3,1
Medtr3g109280,442,414,369,204,142,73
Medtr3g109290,187,179,166,144,220,201
Medtr3g109300,1135,1151,1277,1038,1581,1139
Medtr3g109310,708,521,501,640,564,545
Medtr3g109320,350,517,567,197,383,277
Medtr3g109330,4797,4744,5177,4281,6493,4618
Medtr3g109340,57,55,35,148,97,94
Medtr3g109350,0,0,0,0,0,0
Medtr3g109360,296,254,321,227,402,257
Medtr3g109370,0,0,0,0,1,1
Medtr3g109375,4,2,2,3,2,0
Medtr3g109380,24,18,22,24,19,34
Medtr3g109390,507,446,439,503,527,485
Medtr3g109400,0,0,0,0,0,0
Medtr3g109410,0,0,0,0,0,0
Medtr3g109420,22,15,11,26,16,9
Medtr3g109430,30,40,33,39,45,34
Medtr3g109440,0,0,0,0,0,0
Medtr3g109450,256,234,268,197,430,269
Medtr3g109460,0,0,0,0,0,0
Medtr3g109470,173,159,156,147,153,154
Medtr3g109480,0,0,0,0,0,0
Medtr3g109490,71,36,28,109,63,39
Medtr3g109520,249,123,110,137,87,93
Medtr3g109540,140,165,149,176,212,179
Medtr3g109610,15,4,9,4,8,18
Medtr3g109620,170,161,173,123,213,170
Medtr3g109630,945,1085,1219,901,1294,936
Medtr3g109640,0,0,0,0,0,0
Medtr3g109650,470,571,472,531,529,525
Medtr3g109655,0,0,0,0,0,0
Medtr3g109670,0,0,0,0,0,0
Medtr3g109685,564,622,612,485,771,550
Medtr3g109690,92,99,88,107,74,76
Medtr3g109700,219,287,206,287,252,246
Medtr3g109710,17,13,30,19,22,29
Medtr3g109720,221,198,208,181,283,198
Medtr3g109730,3,7,8,6,14,11
Medtr3g109740,0,0,0,0,0,0
Medtr3g109760,200,211,251,178,317,252
Medtr3g109770,0,0,0,0,0,0
Medtr3g109800,1565,1573,1215,1940,1493,1485
Medtr3g109820,1704,1650,1655,1660,1510,1605
Medtr3g109840,0,0,0,0,0,0
Medtr3g109860,0,0,0,0,0,0
Medtr3g109870,643,979,818,846,674,812
Medtr3g109880,581,443,485,609,768,643
Medtr3g109900,211,213,157,315,210,160
