Feature ID,salt,salt,salt,salt,salt,salt
Medtr2g008430,49,122,73,164,58,126
Medtr2g008440,252,299,275,263,243,254
Medtr2g008470,38,77,113,36,34,100
Medtr2g008500,0,0,0,0,0,0
Medtr2g008505,0,0,0,0,0,0
Medtr2g008520,0,1,2,2,1,0
Medtr2g008540,0,0,0,1,1,0
Medtr2g008550,0,0,0,0,0,0
Medtr2g008560,0,0,0,0,0,1
Medtr2g008580,1,0,0,0,0,0
Medtr2g008590,190,210,204,140,133,221
Medtr2g008600,0,0,0,0,0,0
Medtr2g008610,1130,948,1408,782,734,1134
Medtr2g008620,2,1,0,2,2,1
Medtr2g008630,2,2,1,1,2,2
Medtr2g008650,2,2,0,1,5,0
Medtr2g008690,0,0,0,0,0,0
Medtr2g008710,234,348,299,664,527,297
Medtr2g008730,2,1,0,0,0,0
Medtr2g008740,0,0,0,0,0,4
Medtr2g008750,534,423,394,460,363,401
Medtr2g008770,0,0,0,0,0,0
Medtr2g008780,0,0,0,0,0,0
Medtr2g008810,776,805,740,637,801,790
Medtr2g008820,667,741,712,604,674,714
Medtr2g008840,1580,1634,1403,1650,1500,1670
Medtr2g008850,625,734,674,773,681,717
Medtr2g008870,1072,1706,1338,1238,1929,1612
Medtr2g008880,19,27,12,17,10,13
Medtr2g008910,0,0,0,0,0,0
Medtr2g008920,1,0,0,1,0,0
Medtr2g008930,1,2,0,0,0,0
Medtr2g008960,210,195,161,202,163,206
Medtr2g008970,1414,876,747,1018,818,797
Medtr2g008980,180,97,78,127,69,72
Medtr2g008990,165,148,176,123,113,172
Medtr2g008995,1,2,0,0,1,1
Medtr2g009000,0,0,0,0,0,0
Medtr2g009040,718,723,617,602,618,709
Medtr2g009050,0,0,0,0,0,0
Medtr2g009070,1,0,0,0,0,0
Medtr2g009080,1120,1373,1133,1159,1333,1258
Medtr2g009090,0,0,0,0,0,0
Medtr2g009110,2802,3125,2739,2707,2997,3243
Medtr2g009130,0,0,0,0,0,0
Medtr2g009140,131,192,145,158,263,189
Medtr2g009150,0,0,0,0,0,0
Medtr2g009190,79,107,90,90,112,103
Medtr2g009200,1,0,0,0,0,1
Medtr2g009220,715,1150,778,849,1290,1084
Medtr2g009230,0,0,0,0,0,0
Medtr2g009270,611,667,467,874,909,737
Medtr2g009275,255,467,315,308,453,319
Medtr2g009290,0,1,0,0,1,1
Medtr2g009310,554,465,448,533,501,522
Medtr2g009320,303,403,392,323,418,430
Medtr2g009330,0,0,2,2,1,1
Medtr2g009340,54,49,70,44,42,56
Medtr2g009360,1642,1691,1673,1501,1444,1680
Medtr2g009390,2508,3442,3128,2549,3164,3124
Medtr2g009410,0,0,0,0,0,0
Medtr2g009430,0,0,0,0,0,0
Medtr2g009450,755,511,319,784,324,292
Medtr2g009480,575,1257,373,757,1092,396
Medtr2g009500,1111,1405,1287,1269,1397,1400
Medtr2g009520,349,381,343,324,408,396
Medtr2g009530,0,0,0,0,0,0
Medtr2g009550,0,0,0,0,0,0
Medtr2g009560,0,0,0,0,0,0
Medtr2g009580,839,862,816,740,817,885
Medtr2g009590,0,0,0,0,0,0
Medtr2g009600,227,350,295,276,347,317
Medtr2g009620,177,397,203,221,382,266
Medtr2g009630,530,675,606,497,676,532
Medtr2g009650,511,605,535,535,579,619
Medtr2g009660,1643,1611,1535,1146,1240,1388
Medtr2g009670,4,7,8,16,2,11
Medtr2g009690,1439,1894,1433,1593,1921,1737
Medtr2g009700,0,0,0,0,0,0
Medtr2g009710,0,0,0,0,0,0
Medtr2g009720,1321,840,678,683,650,654
Medtr2g009733,938,849,769,744,790,735
Medtr2g009737,3853,3624,3614,2509,3301,3116
Medtr2g009740,19,32,25,16,18,17
Medtr2g009750,611,714,680,576,542,745
Medtr2g009760,15,18,21,19,26,20
Medtr2g009770,125,148,139,110,145,130
Medtr2g009780,0,0,0,0,0,0
Medtr2g009800,613,752,652,603,704,708
Medtr2g009810,1088,1403,1273,1176,1236,1321
Medtr2g009820,0,0,0,0,0,0
Medtr2g009890,146,113,166,117,117,115
Medtr2g009900,58,42,42,53,33,59
Medtr2g009910,97,82,82,101,77,102
Medtr2g009940,0,0,0,0,0,0
Medtr2g009950,0,0,0,0,0,0
Medtr2g009960,0,0,0,0,0,0
Medtr2g009980,1425,1881,1467,1626,1732,1697
Medtr2g009990,0,0,0,0,0,0
Medtr2g010000,465,654,616,635,743,664
Medtr2g010010,0,0,0,1,0,0
Medtr2g010015,81,48,56,47,53,82
Medtr2g010020,1041,2014,1283,1503,2354,1971
Medtr2g010050,0,0,0,0,0,0
Medtr2g010070,0,0,0,0,0,0
Medtr2g010090,0,0,0,0,0,0
Medtr2g010100,0,0,0,0,0,0
Medtr2g010105,0,0,0,0,0,0
Medtr2g010110,1073,1723,1204,1436,1843,1514
Medtr2g010120,218,213,182,156,169,188
Medtr2g010140,0,0,0,0,0,0
Medtr2g010150,0,0,0,0,0,0
Medtr2g010160,1853,1731,2000,1504,1334,2033
Medtr2g010170,0,0,0,0,0,0
Medtr2g010180,527,619,576,587,527,671
Medtr2g010190,0,0,0,0,1,0
Medtr2g010200,10,27,25,10,13,17
Medtr2g010210,212,239,223,192,199,211
Medtr2g010250,5,6,5,9,0,8
Medtr2g010270,0,0,0,0,0,0
Medtr2g010280,0,0,0,0,0,0
Medtr2g010290,1,1,1,1,0,1
Medtr2g010300,1,0,3,3,6,3
Medtr2g010320,0,1,0,1,3,2
Medtr2g010330,661,646,780,577,548,704
Medtr2g010350,1,1,1,0,2,4
Medtr2g010370,0,0,0,0,1,0
Medtr2g010380,0,0,0,0,0,0
Medtr2g010410,13,34,27,29,30,28
Medtr2g010420,417,571,571,407,548,631
Medtr2g010430,652,992,909,673,950,1003
Medtr2g010450,307,365,345,232,230,399
Medtr2g010460,384,499,481,417,456,489
Medtr2g010470,41,70,72,140,45,106
Medtr2g010480,816,983,847,893,903,924
Medtr2g010490,208,484,248,256,530,354
Medtr2g010500,0,0,0,0,0,0
Medtr2g010510,315,304,307,265,266,251
Medtr2g010520,426,491,533,419,371,498
Medtr2g010530,13,12,26,11,8,24
Medtr2g010540,1074,1830,1151,1290,1862,1295
Medtr2g010570,0,0,0,0,0,0
Medtr2g010580,15,40,35,22,15,27
Medtr2g010590,6,9,6,5,1,0
Medtr2g010600,5,1,2,1,3,1
Medtr2g010610,0,0,0,0,0,0
Medtr2g010630,0,0,0,0,0,0
Medtr2g010640,0,0,0,0,0,0
Medtr2g010650,0,0,0,0,0,0
Medtr2g010670,0,0,0,0,0,0
Medtr2g010690,0,0,0,0,0,1
Medtr2g010700,0,0,0,0,0,0
Medtr2g010710,288,211,165,252,144,118
Medtr2g010720,366,244,163,389,210,149
Medtr2g010730,972,574,600,618,479,618
Medtr2g010740,573,402,437,428,362,426
Medtr2g010750,1580,1671,1382,1345,1499,1452
Medtr2g010760,477,1020,642,723,1108,773
Medtr2g010770,0,0,0,0,0,0
Medtr2g010785,0,0,0,0,0,0
Medtr2g010790,839,1289,987,920,1349,1158
Medtr2g010800,30,32,44,29,23,33
Medtr2g010810,7,9,9,5,4,6
Medtr2g010815,275,290,368,181,210,372
Medtr2g010820,202,221,224,217,212,233
Medtr2g010840,94,85,85,65,110,95
Medtr2g010860,28,47,26,35,33,35
Medtr2g010870,0,0,1,0,1,0
Medtr2g010880,583,772,876,623,727,807
Medtr2g010890,36,37,27,21,15,29
Medtr2g010900,0,0,0,0,0,0
Medtr2g010910,0,0,0,0,0,0
Medtr2g010920,0,1,0,2,0,0
Medtr2g010930,0,0,0,0,0,0
Medtr2g010935,25,27,26,20,17,31
Medtr2g010940,0,0,1,0,0,0
Medtr2g010950,0,0,0,0,0,0
Medtr2g010960,81,120,116,126,94,121
Medtr2g010970,120,137,156,128,136,99
Medtr2g010980,435,457,477,456,452,466
Medtr2g011000,1034,1258,1098,989,1307,1347
Medtr2g011030,0,0,0,0,0,0
Medtr2g011040,3,1,3,1,5,8
Medtr2g011055,0,0,0,0,0,0
Medtr2g011070,280,294,306,223,292,300
Medtr2g011080,5184,5601,6100,4449,4660,5978
Medtr2g011140,0,0,0,0,0,0
Medtr2g011150,74,93,65,67,53,66
Medtr2g011160,444,448,352,443,332,418
Medtr2g011170,210,269,299,462,276,399
Medtr2g011180,63,90,99,169,85,114
Medtr2g011190,0,0,0,0,0,0
Medtr2g011210,14,25,18,78,36,56
Medtr2g011230,0,0,0,0,1,4
Medtr2g011240,0,0,0,0,0,1
Medtr2g011270,8,12,3,44,3,7
Medtr2g011280,0,0,0,1,0,0
Medtr2g011285,0,0,0,0,0,0
Medtr2g011320,0,0,0,0,0,0
Medtr2g011335,75,59,62,52,63,54
Medtr2g011340,6,9,4,8,7,4
Medtr2g011350,530,436,370,378,497,451
Medtr2g011370,0,0,0,0,0,0
Medtr2g011390,0,0,0,0,0,0
Medtr2g011400,0,0,0,0,1,0
Medtr2g011420,886,1172,941,847,1159,1063
Medtr2g011450,16,17,13,16,20,17
Medtr2g011470,0,0,0,0,0,0
Medtr2g011480,998,1097,1031,876,935,1058
Medtr2g011490,732,636,613,656,569,624
Medtr2g011500,13,14,14,7,7,9
Medtr2g011510,0,0,0,0,0,0
Medtr2g011520,0,0,0,0,0,0
Medtr2g011530,0,0,0,0,0,0
Medtr2g011540,0,0,0,0,0,0
Medtr2g011560,0,1,0,0,0,0
Medtr2g011570,1,0,3,2,2,2
Medtr2g011580,4,10,6,29,32,38
Medtr2g011590,1,1,1,3,5,1
Medtr2g011600,176,341,283,299,252,309
Medtr2g011630,356,380,313,336,342,390
Medtr2g011640,470,687,535,615,781,670
Medtr2g011660,845,535,612,443,524,471
Medtr2g011670,0,0,0,0,0,0
Medtr2g011680,35,43,38,32,42,37
Medtr2g011690,147,58,122,67,77,85
Medtr2g011700,0,0,0,0,0,0
Medtr2g011710,0,0,0,0,0,0
Medtr2g011720,0,2,2,0,1,0
Medtr2g011730,20,72,41,24,88,123
Medtr2g011740,0,0,0,0,0,0
Medtr2g011760,38,38,53,38,40,45
Medtr2g011780,0,0,0,0,0,0
Medtr2g011800,0,0,0,0,0,0
Medtr2g011810,910,1079,927,978,1213,1076
Medtr2g011820,1132,1131,1077,1132,987,1058
Medtr2g011860,0,0,0,0,0,0
Medtr2g011940,875,838,804,724,678,866
Medtr2g012260,3,0,0,0,0,1
Medtr2g012270,7,1,5,4,2,4
Medtr2g012280,0,0,0,0,0,0
Medtr2g012290,15,18,23,20,12,21
Medtr2g012300,0,0,0,0,1,0
Medtr2g012310,852,1255,1005,999,1299,1212
Medtr2g012320,335,222,282,238,221,324
Medtr2g012340,0,0,0,0,0,0
Medtr2g012350,0,1,1,0,1,1
Medtr2g012360,4,0,0,0,0,0
Medtr2g012370,0,0,0,0,0,0
Medtr2g012380,112,3,1,3,1,2
Medtr2g012390,0,1,0,0,0,0
Medtr2g012400,0,1,0,1,0,0
Medtr2g012410,0,0,0,0,0,0
Medtr2g012420,264,273,264,263,203,283
Medtr2g012430,80,94,90,67,117,89
Medtr2g012440,410,468,728,529,358,661
Medtr2g012450,3035,4815,3235,3060,5299,3880
Medtr2g012460,0,0,0,0,0,0
Medtr2g012470,884,846,828,595,808,783
Medtr2g012480,4,7,3,4,6,1
Medtr2g012490,0,0,0,0,0,0
Medtr2g012510,241,261,238,222,194,237
Medtr2g012520,135,138,287,136,155,157
Medtr2g012533,0,0,0,0,0,0
Medtr2g012543,0,0,0,0,0,0
Medtr2g012550,10,8,6,5,11,3
Medtr2g012560,1905,2149,1982,1931,1661,1909
Medtr2g012570,552,678,581,575,613,616
Medtr2g012600,194,196,181,178,155,197
Medtr2g012630,606,705,641,729,703,786
Medtr2g012640,0,0,0,0,0,0
Medtr2g012650,969,1103,896,991,1086,1114
Medtr2g012670,689,714,630,538,594,637
Medtr2g012700,0,0,0,0,0,0
Medtr2g012740,0,0,0,0,0,0
Medtr2g012750,94,150,108,114,135,127
Medtr2g012760,0,0,0,0,0,0
Medtr2g012770,5,9,2,38,8,1
Medtr2g012780,88,88,113,58,79,80
Medtr2g012790,134,95,64,113,69,43
Medtr2g012800,5,6,5,3,6,9
Medtr2g012810,804,1123,927,830,1114,873
Medtr2g012830,879,1010,910,1266,950,1123
Medtr2g012840,0,0,0,0,0,0
Medtr2g012850,3,4,5,0,1,4
Medtr2g012860,0,0,0,0,0,0
Medtr2g012870,12,18,11,20,21,12
Medtr2g012890,33,18,7,10,10,15
Medtr2g012900,0,1,0,1,1,0
Medtr2g012910,36,20,29,23,19,23
Medtr2g012920,0,1,0,0,0,0
Medtr2g012930,0,0,0,0,0,0
Medtr2g012940,1,1,0,7,0,1
Medtr2g012945,0,0,0,0,0,0
Medtr2g012980,0,0,0,0,0,0
Medtr2g012990,1177,2227,1263,1535,2027,1629
Medtr2g013000,125,330,208,290,240,354
Medtr2g013010,1,3,2,66,1,0
Medtr2g013030,1,0,2,0,0,0
Medtr2g013060,2349,2100,2300,1849,1652,2234
Medtr2g013070,189,368,203,225,389,235
Medtr2g013080,684,569,591,474,456,440
Medtr2g013110,8,14,5,19,13,13
Medtr2g013120,990,932,954,1052,977,1073
Medtr2g013130,564,644,599,515,661,589
Medtr2g013140,27525,20102,18718,20936,18074,15688
Medtr2g013150,1,0,0,0,0,0
Medtr2g013160,5,10,5,3,4,8
Medtr2g013180,0,5,4,3,3,3
Medtr2g013190,1,2,1,1,1,0
Medtr2g013200,0,0,0,0,0,0
Medtr2g013210,254,324,288,440,292,380
Medtr2g013220,1756,2372,1989,1858,2487,2187
Medtr2g013230,421,369,388,286,329,338
Medtr2g013250,11,13,20,12,8,29
Medtr2g013260,256,492,357,303,504,412
Medtr2g013300,0,0,0,0,0,0
Medtr2g013310,72,91,78,66,84,68
Medtr2g013330,9,17,9,2,11,14
Medtr2g013340,0,0,0,0,0,0
Medtr2g013350,124,184,150,163,192,181
Medtr2g013370,100,120,77,137,152,114
Medtr2g013390,0,0,0,0,0,0
Medtr2g013430,313,376,282,285,353,345
Medtr2g013440,2459,2918,2889,2770,2802,3145
Medtr2g013450,81,120,94,92,160,111
Medtr2g013460,479,463,421,458,441,447
Medtr2g013470,2,13,7,12,15,10
Medtr2g013480,2,2,4,2,0,6
Medtr2g013490,236,320,236,256,395,325
Medtr2g013500,33,30,16,27,44,27
Medtr2g013510,0,0,0,0,0,0
Medtr2g013535,4,1,4,1,2,0
Medtr2g013540,2455,4144,2635,2955,4702,3503
Medtr2g013550,698,588,546,550,500,522
Medtr2g013570,128,84,96,76,66,89
Medtr2g013580,893,1027,811,914,1068,905
Medtr2g013640,236,333,276,307,401,307
Medtr2g013650,38811,26799,26267,25636,23471,27199
Medtr2g013655,2023,1279,945,1838,1043,1427
Medtr2g013680,269,316,275,251,336,286
Medtr2g013690,448,661,484,532,607,579
Medtr2g013720,132,95,74,145,74,91
Medtr2g013740,0,0,0,0,0,0
Medtr2g013780,2153,1410,1403,1244,1089,1365
Medtr2g013850,0,0,0,0,0,0
Medtr2g013880,3,0,1,2,0,1
Medtr2g013890,0,0,0,0,0,0
Medtr2g013900,1817,1643,1664,1368,1404,1822
Medtr2g013920,0,0,0,0,0,0
Medtr2g013930,0,0,0,0,0,0
Medtr2g013940,0,0,0,0,0,0
Medtr2g013950,386,382,392,380,377,435
Medtr2g013960,0,0,0,0,0,0
Medtr2g013970,0,0,0,0,0,0
Medtr2g013980,954,962,942,866,739,1055
Medtr2g013990,0,0,0,0,0,0
Medtr2g014020,18,15,9,17,10,8
Medtr2g014030,4946,8970,5740,5658,10135,7372
Medtr2g014040,0,0,2,0,0,1
Medtr2g014050,0,1,0,0,0,0
Medtr2g014060,0,0,0,0,0,0
Medtr2g014080,0,0,0,0,0,0
Medtr2g014100,0,0,0,0,0,0
Medtr2g014120,505,452,475,366,436,382
Medtr2g014125,42,31,47,54,56,57
Medtr2g014170,150,132,131,103,103,128
Medtr2g014180,0,0,0,0,0,0
Medtr2g014200,0,1,2,4,0,1
Medtr2g014210,531,571,509,514,459,533
Medtr2g014220,1859,3759,2222,2452,4542,2945
Medtr2g014235,0,1,3,0,2,2
Medtr2g014240,57384,36002,43367,28206,30837,36999
Medtr2g014250,16,12,13,13,15,23
Medtr2g014260,690,621,586,547,581,700
Medtr2g014270,0,0,0,0,0,0
Medtr2g014290,540,823,721,697,817,810
Medtr2g014300,173,212,258,303,288,238
Medtr2g014310,0,0,0,0,0,0
Medtr2g014317,0,0,0,0,0,0
Medtr2g014320,121,143,132,118,164,135
Medtr2g014340,713,665,632,757,654,828
Medtr2g014360,817,1349,969,872,1304,1154
Medtr2g014370,235,467,299,312,519,381
Medtr2g014380,6,10,8,4,7,3
Medtr2g014400,120,115,75,132,37,126
Medtr2g014410,0,0,0,0,0,0
Medtr2g014420,0,0,0,0,0,0
Medtr2g014430,3,3,5,0,7,6
Medtr2g014440,350,356,356,358,391,364
Medtr2g014450,0,1,0,0,1,1
Medtr2g014460,465,537,556,504,545,559
Medtr2g014470,16,10,24,10,5,19
Medtr2g014480,632,686,729,541,559,677
Medtr2g014490,2391,2795,2474,2391,2383,2604
Medtr2g014500,0,0,0,0,0,0
Medtr2g014510,0,0,0,0,0,0
Medtr2g014520,0,0,0,0,0,0
Medtr2g014550,154,169,178,164,147,151
Medtr2g014560,922,1052,1005,932,992,1073
Medtr2g014570,0,0,0,0,0,0
Medtr2g014590,0,2,0,0,0,0
Medtr2g014600,0,0,0,0,0,0
Medtr2g014650,30,19,29,35,12,28
Medtr2g014680,122,117,92,92,89,96
Medtr2g014690,0,0,0,0,0,0
Medtr2g014700,0,0,0,0,0,0
Medtr2g014720,124,90,122,127,89,118
Medtr2g014730,62,73,74,47,90,68
Medtr2g014740,35,23,33,20,33,28
Medtr2g014760,110,164,188,168,227,270
Medtr2g014770,290,371,255,248,257,218
Medtr2g014785,0,0,0,0,0,0
Medtr2g014790,0,0,0,0,0,0
Medtr2g014810,0,0,0,0,0,0
Medtr2g014820,350,352,308,278,335,307
Medtr2g014830,63,53,45,62,43,56
Medtr2g014840,129,159,93,194,99,182
Medtr2g014845,0,0,0,0,0,0
Medtr2g014860,96,136,113,179,188,143
Medtr2g014870,47,51,54,45,44,56
Medtr2g014880,0,0,0,0,0,0
Medtr2g014890,172,197,178,135,147,178
Medtr2g014900,13,12,21,31,19,14
Medtr2g014910,5,7,17,10,19,17
Medtr2g014920,59,57,58,52,46,63
Medtr2g014930,0,0,0,0,0,0
Medtr2g014940,300,420,327,282,505,380
Medtr2g014950,151,122,133,122,121,140
Medtr2g014960,730,866,732,1554,738,937
Medtr2g014970,217,228,224,161,190,199
Medtr2g014990,257,436,286,306,431,323
Medtr2g015000,0,0,0,0,0,0
Medtr2g015010,284,426,336,317,484,372
Medtr2g015040,10,14,10,33,13,11
Medtr2g015050,15,21,25,20,18,26
Medtr2g015080,23,14,1,29,4,8
Medtr2g015130,0,0,0,0,0,0
Medtr2g015210,0,0,0,0,0,0
Medtr2g015220,0,0,0,0,0,0
Medtr2g015260,0,0,0,0,0,0
Medtr2g015270,2,2,0,2,3,1
Medtr2g015280,0,0,0,0,0,0
Medtr2g015290,0,1,0,0,0,1
Medtr2g015310,30,19,17,46,17,5
Medtr2g015320,349,420,398,395,397,418
Medtr2g015330,15,13,11,10,29,25
Medtr2g015340,0,0,0,0,0,0
Medtr2g015350,0,0,0,0,0,0
Medtr2g015360,420,685,551,507,741,604
Medtr2g015370,774,1061,833,814,853,953
Medtr2g015380,122,151,114,119,155,127
Medtr2g015390,422,450,541,380,369,456
Medtr2g015405,0,0,0,0,0,0
Medtr2g015430,66,76,52,68,71,64
Medtr2g015445,0,0,0,0,0,0
Medtr2g015470,0,0,0,0,0,0
Medtr2g015480,7,5,5,9,7,2
Medtr2g015490,0,0,0,0,0,0
Medtr2g015500,150,245,161,142,225,186
Medtr2g015510,115,124,90,90,97,105
Medtr2g015520,394,590,443,398,530,472
Medtr2g015530,27,29,18,18,32,19
Medtr2g015540,458,466,458,484,348,423
Medtr2g015545,2,0,1,1,1,0
Medtr2g015550,623,808,595,690,890,732
Medtr2g015560,246,350,334,539,400,402
Medtr2g015580,709,841,790,788,624,775
Medtr2g015590,168,187,173,125,126,173
Medtr2g015610,0,0,0,0,0,0
Medtr2g015630,10,17,11,9,13,17
Medtr2g015650,0,0,0,0,0,0
Medtr2g015660,0,0,0,0,0,0
Medtr2g015670,2,1,1,1,3,0
Medtr2g015680,3252,5267,3717,3496,6031,4599
Medtr2g015690,167,133,238,169,136,199
Medtr2g015700,0,0,0,0,0,0
Medtr2g015710,0,1,1,0,0,0
Medtr2g015720,811,1256,998,970,1089,1039
Medtr2g015725,0,0,0,0,0,0
Medtr2g015740,1,1,0,0,0,0
Medtr2g015750,0,0,0,1,0,0
Medtr2g015760,5,14,8,5,19,9
Medtr2g015770,0,0,0,0,0,0
Medtr2g015780,0,0,0,0,0,0
Medtr2g015790,165,193,183,161,151,184
Medtr2g015800,0,0,0,0,0,0
Medtr2g015810,0,0,0,0,0,0
Medtr2g015820,0,0,0,0,0,0
Medtr2g015835,0,0,0,0,0,0
Medtr2g015840,0,0,0,0,0,0
Medtr2g015850,5,0,3,2,1,2
Medtr2g015860,206,266,249,192,247,247
Medtr2g015870,264,341,285,335,365,326
Medtr2g015875,0,0,0,0,0,0
Medtr2g015880,0,0,0,0,0,0
Medtr2g015887,63,71,53,93,95,49
Medtr2g015890,350,452,323,310,310,373
Medtr2g015900,0,0,0,0,0,0
Medtr2g015920,0,0,0,0,0,1
Medtr2g015930,0,0,0,0,0,0
Medtr2g015960,390,440,476,308,444,424
Medtr2g015970,0,1,1,0,2,0
Medtr2g015980,913,1257,1224,1014,1157,1255
Medtr2g016010,0,0,0,0,0,0
Medtr2g016020,12,21,20,8,13,22
Medtr2g016030,133,148,185,151,180,179
Medtr2g016050,6,7,12,6,15,8
Medtr2g016060,255,362,366,331,415,490
Medtr2g016080,0,0,0,0,0,0
Medtr2g016110,236,212,250,224,160,185
Medtr2g016140,226,287,260,215,295,266
Medtr2g016150,615,440,432,354,410,353
Medtr2g016160,297,366,335,290,347,360
Medtr2g016170,11,21,10,21,19,9
Medtr2g016180,1,2,0,1,0,0
Medtr2g016190,216,203,228,177,196,277
Medtr2g016200,42,29,19,44,22,43
Medtr2g016210,0,0,0,0,0,0
Medtr2g016220,49,45,40,83,35,62
Medtr2g016230,154,137,143,168,145,176
Medtr2g016270,0,0,1,0,0,0
Medtr2g016280,207,221,180,254,205,214
Medtr2g016320,0,0,0,0,0,0
Medtr2g016330,0,0,0,0,0,0
Medtr2g016340,0,0,0,1,0,0
Medtr2g016350,0,0,0,0,0,0
Medtr2g016360,0,0,0,0,0,0
Medtr2g016370,0,0,0,0,0,0
Medtr2g016380,0,0,0,0,0,0
Medtr2g016390,0,1,0,0,0,0
Medtr2g016400,154,207,190,147,190,192
Medtr2g016410,0,0,0,0,0,0
Medtr2g016450,0,0,0,0,0,0
Medtr2g016460,137,156,140,111,166,160
Medtr2g016470,166,116,132,132,128,137
Medtr2g016490,4796,5116,4870,4283,4497,5143
Medtr2g016500,79,167,178,115,190,164
Medtr2g016510,0,0,0,0,0,1
Medtr2g016520,296,348,269,290,321,257
Medtr2g016530,34,51,28,42,35,48
Medtr2g016560,1,1,0,1,0,1
Medtr2g016580,4,2,5,1,1,5
Medtr2g016590,0,0,0,0,1,0
Medtr2g016620,223,441,261,367,481,346
Medtr2g016630,2097,1392,1328,1440,1153,1382
Medtr2g016640,320,296,299,246,234,308
Medtr2g016650,175,112,118,83,101,98
Medtr2g016660,0,0,0,0,0,0
Medtr2g016680,382,329,320,242,330,278
Medtr2g016690,1552,1539,1642,1206,1421,1570
Medtr2g016710,207,192,225,202,183,187
Medtr2g016720,0,0,0,0,0,0
Medtr2g016730,1,6,0,2,1,1
Medtr2g016740,88,140,119,98,114,119
Medtr2g016760,564,544,496,450,381,499
Medtr2g016770,2408,2123,2318,1862,1896,2037
Medtr2g016780,5,22,6,9,18,9
Medtr2g016800,120,103,71,184,142,148
Medtr2g016810,0,0,0,0,0,0
Medtr2g016870,529,518,467,510,493,516
Medtr2g017420,14,27,25,29,20,32
Medtr2g017440,0,0,0,1,0,0
Medtr2g017450,1,0,0,0,1,1
Medtr2g017470,13,6,8,6,8,3
Medtr2g017480,0,0,0,0,0,0
Medtr2g017495,1,1,1,0,1,2
Medtr2g017520,1180,1888,1567,1779,2388,1772
Medtr2g017530,2,1,0,0,0,1
Medtr2g017540,2,0,0,0,0,0
Medtr2g017550,0,0,0,0,1,1
Medtr2g017570,6,3,2,1,1,3
Medtr2g017590,0,0,0,0,0,0
Medtr2g017610,0,0,1,0,0,0
Medtr2g017620,28,33,37,40,35,21
Medtr2g017630,182,272,167,116,119,133
Medtr2g017660,16,27,22,15,17,12
Medtr2g017670,87,92,97,98,92,93
Medtr2g017680,1700,2435,1861,1848,2444,2153
Medtr2g017690,0,0,0,0,0,0
Medtr2g017700,0,0,1,0,0,0
Medtr2g017710,0,0,0,0,0,0
Medtr2g017720,0,0,0,0,0,0
Medtr2g017730,0,0,0,0,0,0
Medtr2g017740,446,595,509,594,608,678
Medtr2g017750,6,12,18,12,11,20
Medtr2g017760,3,0,4,1,0,3
Medtr2g017785,42,53,49,62,40,53
Medtr2g017795,6,9,6,15,16,15
Medtr2g017800,14,48,22,52,52,26
Medtr2g017805,55,53,60,45,60,50
Medtr2g017810,74,130,75,79,156,89
Medtr2g017815,0,0,0,0,0,0
Medtr2g017825,1262,1328,1140,1348,1189,1278
Medtr2g017850,0,0,0,0,0,0
Medtr2g017865,0,0,0,0,0,0
Medtr2g017875,103,74,35,84,65,48
Medtr2g017885,0,0,0,0,0,0
Medtr2g017890,4,2,3,2,5,5
Medtr2g017895,0,0,0,0,0,0
Medtr2g017900,0,0,0,0,0,0
Medtr2g017905,0,0,0,0,0,0
Medtr2g017910,0,0,0,0,0,0
Medtr2g017915,133,120,123,118,134,159
Medtr2g017920,862,871,893,808,926,814
Medtr2g017925,288,231,210,185,184,256
Medtr2g017930,21,12,9,24,21,16
Medtr2g017935,46,63,72,36,60,36
Medtr2g017945,38,46,54,42,27,36
Medtr2g017950,1018,453,415,584,274,436
Medtr2g017955,7,1,3,3,3,1
Medtr2g017960,749,424,353,453,228,350
Medtr2g017965,26,19,13,12,6,15
Medtr2g017970,1212,656,664,764,473,667
Medtr2g017975,136,141,152,97,140,152
Medtr2g017980,394,705,518,528,837,628
Medtr2g017985,503,618,550,512,612,541
Medtr2g018005,0,0,0,0,0,0
Medtr2g018010,592,654,534,790,686,845
Medtr2g018015,0,0,0,0,0,0
Medtr2g018020,0,0,0,0,0,0
Medtr2g018030,0,2,0,2,1,3
Medtr2g018090,0,0,1,0,1,0
Medtr2g018100,0,0,0,0,0,0
Medtr2g018105,69,77,56,47,89,67
Medtr2g018125,74,50,33,42,66,50
Medtr2g018135,0,1,0,1,0,0
Medtr2g018175,132,150,138,139,114,124
Medtr2g018230,0,0,0,0,0,0
Medtr2g018260,1123,1521,1297,1199,1506,1340
Medtr2g018270,1798,1932,1892,1698,1819,2027
Medtr2g018290,1597,2298,1846,1774,2450,2294
Medtr2g018300,0,0,0,0,0,0
Medtr2g018310,522,611,583,482,580,626
Medtr2g018320,0,0,0,2,1,0
Medtr2g018340,8,16,10,15,15,16
Medtr2g018345,0,0,0,0,0,0
Medtr2g018350,0,0,1,0,0,0
Medtr2g018360,0,0,0,0,0,0
Medtr2g018370,0,0,0,0,0,0
Medtr2g018380,0,0,0,0,0,0
Medtr2g018390,0,0,0,0,0,0
Medtr2g018410,0,0,0,0,0,0
Medtr2g018420,0,0,0,0,0,0
Medtr2g018430,18,19,17,12,14,18
Medtr2g018530,0,0,0,0,0,0
Medtr2g018540,0,0,0,0,0,0
Medtr2g018550,42,67,62,71,82,71
Medtr2g018570,26,30,14,9,18,28
