Feature ID,RNS - RNSA - Expression values,RNS - RNSB - Expression values,RNS - RNSC - Expression values,RS - SRAB - Expression values,RS - SRB - Expression values,RS - SRC - Expression values
Medtr8g035760,1150,1366,1226,1354,1072,1483
Medtr8g035780,136,285,137,199,270,163
Medtr8g035790,0,0,0,0,0,0
Medtr8g035810,147,83,157,288,217,173
Medtr8g035820,4,5,4,3,7,1
Medtr8g035860,66,55,56,41,42,49
Medtr8g035870,0,0,1,0,0,1
Medtr8g035880,0,0,0,0,0,0
Medtr8g035890,190,227,175,168,272,221
Medtr8g035900,1324,1995,1538,1379,1893,1605
Medtr8g035910,46,79,76,32,35,44
Medtr8g035940,0,0,0,0,0,0
Medtr8g035960,19,22,19,22,26,20
Medtr8g035970,6,5,7,5,11,5
Medtr8g035990,14,17,16,34,47,25
Medtr8g035995,0,0,0,0,0,0
Medtr8g036015,333,460,353,312,378,372
Medtr8g036020,502,471,557,669,411,440
Medtr8g036030,2,1,2,1,1,2
Medtr8g036035,610,408,483,429,332,440
Medtr8g036040,632,1106,725,604,788,758
Medtr8g036050,1,1,0,0,0,0
Medtr8g036055,0,0,0,0,0,0
Medtr8g036060,964,1378,1089,860,1210,1131
Medtr8g036075,4,4,4,1,6,4
Medtr8g036080,632,949,722,826,1041,852
Medtr8g036085,78,74,119,131,87,94
Medtr8g036090,0,0,0,0,0,0
Medtr8g036095,0,0,0,0,0,0
Medtr8g036105,15,30,38,15,16,23
Medtr8g036110,1,3,1,1,0,3
Medtr8g036115,402,518,434,416,422,467
Medtr8g036130,8,26,8,9,6,3
Medtr8g036160,776,1009,768,856,1136,977
Medtr8g036165,463,690,461,394,540,422
Medtr8g036175,0,0,0,0,0,0
Medtr8g036185,212,343,242,171,201,255
Medtr8g036190,0,0,0,0,0,0
Medtr8g036195,276,322,318,293,282,285
Medtr8g036200,3,10,10,8,14,14
Medtr8g036205,123,175,108,100,131,160
Medtr8g036210,0,0,0,0,0,0
Medtr8g036215,0,0,0,0,0,0
Medtr8g036220,100,204,126,121,174,153
Medtr8g036225,0,2,0,0,0,0
Medtr8g036235,145,186,153,255,185,169
Medtr8g036255,9,4,2,3,2,8
Medtr8g036260,473,797,616,452,621,632
Medtr8g036270,145,196,150,134,197,185
Medtr8g036500,0,0,0,0,0,0
Medtr8g036520,201,219,164,191,215,215
Medtr8g036640,0,0,1,0,0,0
Medtr8g036660,0,0,0,0,0,0
Medtr8g036690,0,0,0,0,0,0
Medtr8g036730,0,0,0,0,0,0
Medtr8g036780,0,0,1,1,0,0
Medtr8g036790,50,54,52,49,56,49
Medtr8g036830,3,2,2,5,3,3
Medtr8g036850,0,0,0,0,0,0
Medtr8g036870,0,0,0,0,0,0
Medtr8g036880,4807,7373,5915,5375,7775,5684
Medtr8g036890,167,279,193,144,239,177
Medtr8g036910,0,0,0,0,0,0
Medtr8g036920,1674,4318,2767,2144,3095,1968
Medtr8g036940,86,130,113,85,110,119
Medtr8g036970,0,0,0,0,0,0
Medtr8g036980,1331,2152,1779,1373,1559,1758
Medtr8g037000,234,297,261,282,308,304
Medtr8g037070,0,0,0,0,0,0
Medtr8g037075,0,0,0,0,0,0
Medtr8g037125,0,0,0,0,0,0
Medtr8g037130,0,0,0,0,0,0
Medtr8g037145,0,0,0,0,0,0
Medtr8g037150,30,44,38,45,46,37
Medtr8g037155,0,0,0,0,0,0
Medtr8g037170,1,0,0,0,0,0
Medtr8g037175,0,0,0,0,0,0
Medtr8g037200,0,0,0,0,0,0
Medtr8g037205,6,11,3,3,4,10
Medtr8g037210,0,0,0,0,0,0
Medtr8g037215,0,0,0,0,0,0
Medtr8g037220,577,743,726,682,609,715
Medtr8g037225,0,0,0,0,0,0
Medtr8g037235,215,259,268,280,280,307
Medtr8g037245,0,0,0,0,0,0
Medtr8g037260,478,840,627,737,826,1291
Medtr8g037265,309,436,382,333,431,436
Medtr8g037270,197,215,173,131,102,97
Medtr8g037275,5,3,4,1,2,9
Medtr8g037280,0,0,0,0,0,1
Medtr8g037285,0,0,0,0,0,0
Medtr8g037290,87,85,108,166,109,96
Medtr8g037300,0,0,0,0,0,0
Medtr8g037310,6,11,11,7,5,4
Medtr8g037315,654,806,753,768,767,976
Medtr8g037320,0,0,0,0,0,0
Medtr8g037325,715,805,686,691,904,794
Medtr8g037330,0,0,0,0,0,0
Medtr8g037335,0,0,0,0,0,0
Medtr8g037340,449,644,511,481,597,539
Medtr8g037345,375,565,540,447,490,553
Medtr8g037355,867,1142,987,1014,1120,1136
Medtr8g037700,149,371,602,322,211,389
Medtr8g037710,0,0,0,0,0,0
Medtr8g037720,0,4,1,2,1,1
Medtr8g037750,502,680,562,619,568,629
Medtr8g037760,0,0,0,0,0,0
Medtr8g037770,0,0,0,0,0,0
Medtr8g037780,14,7,8,22,12,11
Medtr8g037800,3886,3467,3168,3079,2926,2971
Medtr8g037810,1219,1941,1403,1440,1606,1469
Medtr8g037820,0,0,0,0,0,0
Medtr8g037880,639,1066,948,639,719,754
Medtr8g037890,0,0,0,0,0,0
Medtr8g037910,427,621,523,444,491,490
Medtr8g037920,0,0,0,1,0,0
Medtr8g037923,0,1,0,1,2,0
Medtr8g037933,8,5,8,10,23,31
Medtr8g037965,0,0,0,0,0,0
Medtr8g038070,0,0,0,0,0,0
Medtr8g038090,0,0,1,0,0,0
Medtr8g038100,0,3,1,4,1,6
Medtr8g038120,0,1,0,0,0,0
Medtr8g038125,0,0,0,0,0,0
Medtr8g038150,659,1396,1371,936,858,1181
Medtr8g038170,2567,5004,4504,3417,3037,4269
Medtr8g038180,0,0,2,1,2,3
Medtr8g038200,0,0,0,0,0,0
Medtr8g038210,1044,1136,1040,2063,1532,2514
Medtr8g038220,528,1208,731,629,925,727
Medtr8g038230,0,0,0,0,0,0
Medtr8g038240,0,0,0,0,0,0
Medtr8g038250,0,0,0,0,0,0
Medtr8g038280,0,0,0,0,0,0
Medtr8g038310,0,0,0,0,0,0
Medtr8g038320,0,0,0,0,0,0
Medtr8g038340,0,0,0,0,0,0
Medtr8g038350,0,0,0,0,1,1
Medtr8g038360,0,0,0,0,0,0
Medtr8g038370,138,157,176,308,244,305
Medtr8g038380,0,0,0,0,0,0
Medtr8g038390,107,185,157,125,201,173
Medtr8g038400,2,0,2,0,0,1
Medtr8g038430,1,1,0,2,1,1
Medtr8g038440,1172,1353,1119,1439,1222,1417
Medtr8g038460,1338,2090,1569,1219,2147,1835
Medtr8g038470,0,0,0,0,0,0
Medtr8g038480,0,0,0,0,0,0
Medtr8g038490,0,0,0,1,0,0
Medtr8g038500,0,0,0,0,0,0
Medtr8g038520,0,0,0,0,0,0
Medtr8g038550,510,668,542,520,714,627
Medtr8g038560,0,0,0,0,0,0
Medtr8g038570,13,16,9,48,12,23
Medtr8g038580,0,1,0,1,0,0
Medtr8g038590,309,422,420,336,437,458
Medtr8g038620,157,500,499,183,224,295
Medtr8g038650,14,4,9,6,6,3
Medtr8g038660,0,0,0,0,0,0
Medtr8g038680,0,0,0,0,0,0
Medtr8g038700,0,0,1,0,0,0
Medtr8g038710,0,0,0,0,0,0
Medtr8g038715,0,0,0,0,0,0
Medtr8g038730,32,49,56,45,26,48
Medtr8g038740,66,80,101,81,79,88
Medtr8g038745,0,0,0,0,0,0
Medtr8g038765,695,992,882,586,706,789
Medtr8g038775,72,57,31,56,38,22
Medtr8g038785,778,963,975,601,675,845
Medtr8g038795,0,0,0,0,0,0
Medtr8g038805,0,0,0,0,0,0
Medtr8g038815,0,0,0,0,0,0
Medtr8g038830,0,0,0,0,0,0
Medtr8g038870,0,0,0,0,0,0
Medtr8g038880,178,259,211,205,242,202
Medtr8g038890,0,0,0,0,0,0
Medtr8g038920,0,0,0,0,0,0
Medtr8g038990,1204,1521,1333,1180,1589,1573
Medtr8g039070,14,38,28,24,43,49
Medtr8g039080,0,0,0,0,0,0
Medtr8g039090,93,94,76,576,123,182
Medtr8g039100,47,107,124,52,61,81
Medtr8g039110,1,3,3,1,0,0
Medtr8g039130,0,0,0,0,0,0
Medtr8g039140,495,684,500,503,793,619
Medtr8g039160,562,773,645,631,605,723
Medtr8g039190,174,155,211,276,232,295
Medtr8g039210,0,0,0,0,0,0
Medtr8g039230,0,0,0,0,0,0
Medtr8g039260,13,8,8,9,14,15
Medtr8g039270,30,27,25,25,43,27
Medtr8g039290,801,1105,1055,1084,1117,1005
Medtr8g039300,0,0,0,0,0,0
Medtr8g039330,0,0,0,0,0,0
Medtr8g039340,4,12,1,5,6,4
Medtr8g039350,0,0,0,0,0,0
Medtr8g039400,0,0,0,0,0,0
Medtr8g039410,0,0,0,0,0,0
Medtr8g039420,0,0,0,0,0,0
Medtr8g039470,0,0,0,0,0,0
Medtr8g039495,0,0,0,0,0,0
Medtr8g039500,0,0,0,0,0,0
Medtr8g039520,0,0,0,1,0,0
Medtr8g039530,111,166,95,110,174,144
Medtr8g039540,2836,3751,2568,3015,3773,3470
Medtr8g039560,261,364,324,335,332,392
Medtr8g039570,2,3,1,3,7,4
Medtr8g039580,0,0,0,0,0,0
Medtr8g039590,0,0,0,0,0,0
Medtr8g039620,5,0,0,5,4,3
Medtr8g039630,0,0,0,0,0,0
Medtr8g039690,349,482,384,383,599,477
Medtr8g039720,1,0,0,1,0,0
Medtr8g039750,0,0,0,0,0,0
Medtr8g039790,0,0,0,0,0,0
Medtr8g039795,10,10,9,19,5,8
Medtr8g039800,342,465,392,402,400,448
Medtr8g039820,20,28,26,17,22,41
Medtr8g039850,0,0,0,0,0,0
Medtr8g039860,232,266,215,189,213,234
Medtr8g039870,15,19,24,22,19,24
Medtr8g039885,0,0,0,0,0,0
Medtr8g039910,123,177,135,115,131,127
Medtr8g039930,103,110,109,94,99,126
Medtr8g039950,2,6,4,5,1,3
Medtr8g039960,290,316,331,304,303,320
Medtr8g039980,562,700,609,585,706,604
Medtr8g039990,30,36,39,20,32,39
Medtr8g040010,0,0,0,0,0,0
Medtr8g040043,0,0,0,0,0,0
Medtr8g040050,0,0,0,0,0,0
Medtr8g040060,0,0,0,0,0,0
Medtr8g040070,336,476,348,387,551,457
Medtr8g040080,96,109,164,380,250,283
Medtr8g040100,0,0,0,0,0,0
Medtr8g040120,1847,2599,2252,1936,2282,2218
Medtr8g040130,3,2,3,1,3,5
Medtr8g040140,4,8,7,9,10,16
Medtr8g040150,1634,2446,1795,1617,2109,1831
Medtr8g040160,0,0,0,0,0,0
Medtr8g040170,297,310,245,239,216,215
Medtr8g040180,617,816,645,647,894,792
Medtr8g040190,1381,1957,1647,1522,1645,1569
Medtr8g040220,0,0,0,0,0,0
Medtr8g040250,3,13,6,18,22,59
Medtr8g040260,0,0,0,0,0,0
Medtr8g040300,93,118,69,61,112,93
Medtr8g040315,0,0,0,0,0,0
Medtr8g040320,0,0,0,0,0,0
Medtr8g040370,0,0,0,0,0,0
Medtr8g040390,0,0,0,0,0,0
Medtr8g040410,0,0,0,0,0,0
Medtr8g040420,0,0,3,1,0,0
Medtr8g040430,657,515,572,334,269,254
Medtr8g040460,0,0,0,0,0,0
Medtr8g040480,0,0,1,2,1,0
Medtr8g040490,105,244,188,134,180,103
Medtr8g040520,156,450,269,164,117,130
Medtr8g040530,0,0,0,0,0,0
Medtr8g040540,0,0,0,0,0,0
Medtr8g040560,784,1005,810,805,899,937
Medtr8g040590,0,0,0,0,0,0
Medtr8g040600,2,6,4,5,3,7
Medtr8g040610,281,380,305,277,334,289
Medtr8g040620,0,0,2,0,1,0
Medtr8g040630,463,609,458,437,545,513
Medtr8g040640,55,60,53,50,40,40
Medtr8g040660,0,0,0,0,0,0
Medtr8g040680,4,1,7,3,4,3
Medtr8g040690,21,57,61,33,28,48
Medtr8g040700,119,153,119,116,203,174
Medtr8g040710,0,0,0,0,0,0
Medtr8g040720,0,0,0,0,0,0
Medtr8g040730,6,13,1,4,6,2
Medtr8g040740,1584,2213,1618,1466,2622,1976
Medtr8g040760,0,0,0,1,0,0
Medtr8g040780,0,0,0,0,0,0
Medtr8g040800,0,0,0,0,0,0
Medtr8g040820,249,189,157,151,129,133
Medtr8g040850,0,0,0,0,0,0
Medtr8g040860,3,9,3,35,7,2
Medtr8g040870,0,0,0,0,0,0
Medtr8g040890,0,0,0,0,0,0
Medtr8g040900,3,0,1,0,2,1
Medtr8g040905,0,0,0,0,0,0
Medtr8g040910,0,0,0,0,0,0
Medtr8g040920,0,0,0,0,0,0
Medtr8g040925,0,0,0,0,0,0
Medtr8g040930,0,0,0,0,0,0
Medtr8g040935,15,29,19,18,24,37
Medtr8g040940,64,24,36,276,301,237
Medtr8g040975,0,0,0,0,0,0
Medtr8g040985,0,0,0,0,0,0
Medtr8g041100,0,0,0,0,0,0
Medtr8g041130,0,0,0,0,0,0
Medtr8g041140,0,0,0,0,0,0
Medtr8g041150,0,0,0,0,0,0
Medtr8g041190,0,0,0,0,0,0
Medtr8g041220,0,0,0,0,0,0
Medtr8g041240,0,0,0,0,0,0
Medtr8g041270,0,0,0,0,0,0
Medtr8g041280,0,0,0,0,0,0
Medtr8g041330,0,0,0,0,0,0
Medtr8g041370,0,0,0,0,0,0
Medtr8g041380,0,0,0,0,0,0
Medtr8g041390,6202,5756,5351,4685,4210,4100
Medtr8g041400,63,105,90,54,94,87
Medtr8g041410,1475,1977,1643,1502,1605,1690
Medtr8g041420,1275,1672,1562,1342,1577,1662
Medtr8g041440,0,0,0,0,0,0
Medtr8g041490,0,0,0,0,0,0
Medtr8g041510,0,0,0,0,0,0
Medtr8g041555,0,0,0,0,0,0
Medtr8g041570,350,577,522,446,437,436
Medtr8g041580,97,173,136,100,118,117
Medtr8g041600,534,559,514,567,484,686
Medtr8g041610,0,0,0,0,0,0
Medtr8g041620,163,69,113,174,147,173
Medtr8g041640,0,0,0,0,1,0
Medtr8g041650,25,18,13,55,50,26
Medtr8g041660,23,22,18,43,23,25
Medtr8g041670,24,31,20,23,11,11
Medtr8g041690,0,0,0,0,0,0
Medtr8g041710,216,174,253,552,407,385
Medtr8g041720,0,0,0,0,0,0
Medtr8g041740,89,143,92,104,121,124
Medtr8g041770,2,10,1,5,0,1
Medtr8g041780,0,0,0,0,0,0
Medtr8g041790,0,0,0,0,0,0
Medtr8g041820,0,3,4,7,1,3
Medtr8g041845,0,0,0,0,0,1
Medtr8g041870,6,17,24,41,34,45
Medtr8g041880,118,120,192,435,248,341
Medtr8g041890,27,29,46,141,51,72
Medtr8g041910,20,26,34,84,19,15
Medtr8g041940,0,0,0,0,0,0
Medtr8g041950,0,0,0,0,0,0
Medtr8g041980,0,0,0,0,0,0
Medtr8g041990,0,0,0,2,0,0
Medtr8g042000,1071,1711,1204,1254,1459,1425
Medtr8g042010,0,0,0,0,0,0
Medtr8g042020,38,66,25,38,21,23
Medtr8g042040,78,94,109,116,116,150
Medtr8g042060,547,498,411,614,454,644
Medtr8g042070,27,34,18,32,31,18
Medtr8g042080,10,12,13,23,12,4
Medtr8g042090,0,0,0,0,0,0
Medtr8g042100,0,0,0,0,0,0
Medtr8g042170,16,18,14,32,20,20
Medtr8g042200,7,2,4,6,3,3
Medtr8g042330,0,0,0,0,0,0
Medtr8g042355,0,0,0,0,0,0
Medtr8g042360,0,0,0,0,0,0
Medtr8g042370,0,0,1,0,0,0
Medtr8g042380,412,481,417,372,441,456
Medtr8g042400,0,0,0,0,0,1
Medtr8g042410,111,139,111,128,139,134
Medtr8g042430,0,0,0,0,0,0
Medtr8g042440,620,743,706,590,586,708
Medtr8g042460,14,20,16,18,15,9
Medtr8g042470,794,1254,1047,851,932,1083
Medtr8g042490,47,53,39,48,83,44
Medtr8g042500,0,1,0,0,0,0
Medtr8g042510,164,200,150,166,318,211
Medtr8g042520,0,0,0,0,0,0
Medtr8g042530,0,0,0,0,0,0
Medtr8g042540,60,70,55,54,69,51
Medtr8g042630,0,0,0,0,0,0
Medtr8g042640,0,0,0,0,0,0
Medtr8g042650,975,1318,1355,1091,1112,1285
Medtr8g042660,126,112,171,192,199,185
Medtr8g042670,1955,2880,2469,2239,2359,2045
Medtr8g042690,1,1,1,3,5,3
Medtr8g042710,276,340,310,295,322,376
Medtr8g042720,0,0,0,0,0,0
Medtr8g042750,257,399,280,305,307,317
Medtr8g042770,39,59,36,141,41,73
Medtr8g042780,530,904,839,1227,752,767
Medtr8g042820,2,2,4,7,0,3
Medtr8g042830,1,5,2,4,0,2
Medtr8g042870,0,0,1,0,0,1
Medtr8g042900,560,1318,2057,1216,887,1308
Medtr8g042910,83,51,47,179,355,128
Medtr8g042930,0,0,0,0,0,0
Medtr8g042940,4,2,1,8,8,4
Medtr8g042950,0,0,0,0,0,0
Medtr8g042960,0,0,0,0,0,0
Medtr8g042980,59,139,62,69,120,113
Medtr8g043400,324,414,310,315,410,274
Medtr8g043410,0,0,0,0,0,0
Medtr8g043430,0,0,0,0,0,0
Medtr8g043450,509,684,489,496,845,701
Medtr8g043470,0,0,0,0,0,0
Medtr8g043480,213,417,302,218,292,245
Medtr8g043510,456,691,549,540,659,553
Medtr8g043560,0,0,0,0,0,0
Medtr8g043600,0,0,0,0,0,0
Medtr8g043650,0,0,0,0,0,0
Medtr8g043660,6,21,7,10,8,15
Medtr8g043680,0,1,0,0,1,0
Medtr8g043690,0,0,0,0,0,0
Medtr8g043700,0,0,0,0,0,0
Medtr8g043760,171,254,199,170,217,193
Medtr8g043880,0,0,0,0,0,0
Medtr8g043960,155,278,245,245,283,368
Medtr8g043970,720,899,1052,884,906,1208
Medtr8g043980,492,685,551,527,755,661
Medtr8g044010,0,0,0,0,0,0
Medtr8g044020,3,1,2,2,0,2
Medtr8g044030,163,201,168,149,196,185
Medtr8g044040,1,1,0,1,3,1
Medtr8g044070,344,518,372,465,589,446
Medtr8g044120,211,336,226,229,263,278
Medtr8g044140,49,90,55,34,40,66
Medtr8g044150,282,413,337,315,335,338
Medtr8g044160,328,402,347,368,367,347
Medtr8g044170,0,0,0,0,0,0
Medtr8g044210,798,1134,1094,971,1030,1065
Medtr8g044220,302,394,357,304,396,383
Medtr8g044230,127,125,98,135,211,139
Medtr8g044240,146,173,112,91,112,164
Medtr8g044260,345,484,433,354,456,417
Medtr8g044290,0,2,1,1,1,2
Medtr8g044820,0,0,0,3,1,0
Medtr8g044880,0,0,0,0,0,0
Medtr8g044890,0,0,0,0,0,0
Medtr8g044920,0,0,0,0,0,0
Medtr8g044930,0,0,0,0,0,0
Medtr8g044940,0,0,0,0,0,0
Medtr8g044950,0,0,0,0,0,0
Medtr8g044960,0,0,0,0,0,0
Medtr8g044970,0,0,0,0,0,0
Medtr8g044980,0,0,0,0,0,0
Medtr8g045000,0,0,0,0,0,0
Medtr8g045010,0,0,0,0,0,0
Medtr8g045020,0,0,0,0,0,0
Medtr8g045030,0,0,0,0,0,0
Medtr8g045040,0,0,0,0,0,0
Medtr8g045070,0,0,0,0,0,0
Medtr8g045090,0,0,0,0,0,0
Medtr8g045110,0,0,0,0,0,0
Medtr8g045130,0,0,0,0,0,0
Medtr8g045150,0,0,0,0,0,0
Medtr8g045170,0,0,0,0,0,0
Medtr8g045190,0,0,0,0,0,0
Medtr8g045210,0,0,0,0,0,0
Medtr8g045220,0,0,0,0,0,0
Medtr8g045250,0,0,0,0,0,0
Medtr8g045280,0,0,0,0,0,0
Medtr8g045300,7029,8362,4995,7839,6879,8107
Medtr8g045330,0,0,0,0,0,0
Medtr8g045340,0,0,0,0,0,0
Medtr8g045360,0,0,0,0,0,0
Medtr8g045370,0,0,0,0,0,0
Medtr8g045400,77,222,157,133,142,90
Medtr8g045410,0,0,0,0,0,0
Medtr8g045420,0,0,0,0,0,0
Medtr8g045440,271,362,314,266,324,344
Medtr8g045460,0,0,0,0,0,0
Medtr8g045463,0,0,0,0,0,0
Medtr8g045467,0,0,0,0,0,0
Medtr8g045470,0,0,0,0,0,0
Medtr8g045480,65,104,77,44,76,53
Medtr8g045490,10468,9712,7232,9689,9179,9134
Medtr8g045520,430,1160,593,837,1004,944
Medtr8g045555,573,2202,1270,1761,1625,1921
Medtr8g045560,686,869,622,726,614,1056
Medtr8g045570,5107,7372,4489,5124,5589,5839
Medtr8g045640,13274,10199,9177,8965,9271,11236
Medtr8g045665,28626,25230,21665,23405,24162,31268
Medtr8g045695,37103,52649,33013,31176,29764,38950
Medtr8g045705,0,0,0,0,0,0
Medtr8g045710,0,0,0,0,0,0
Medtr8g045735,568,827,433,765,768,834
Medtr8g045745,0,0,0,0,0,0
Medtr8g045750,0,0,0,0,0,0
Medtr8g045760,0,0,0,0,0,0
Medtr8g045770,0,0,0,0,0,0
Medtr8g045880,1772,1976,1774,1466,1850,2121
Medtr8g045890,66933,55201,66113,10078,8539,7861
Medtr8g045935,0,0,0,0,0,0
Medtr8g045945,0,0,0,0,0,0
Medtr8g045960,0,0,0,0,0,0
Medtr8g046000,221,107,208,211,337,125
Medtr8g046010,20,14,15,12,28,12
Medtr8g046035,0,0,0,0,0,0
Medtr8g046045,0,0,0,0,0,0
Medtr8g046050,0,0,0,0,0,0
Medtr8g046060,0,0,0,0,0,0
Medtr8g046070,0,0,0,0,0,0
Medtr8g046075,0,0,0,0,0,0
Medtr8g046080,0,0,0,0,0,0
Medtr8g046110,0,0,0,0,0,0
Medtr8g046140,5578,7776,5478,5477,9284,7200
Medtr8g046150,0,0,0,0,0,0
Medtr8g046170,0,0,0,0,0,0
Medtr8g046180,401,513,362,418,460,387
Medtr8g046200,138,181,132,141,166,197
Medtr8g046210,260,233,311,2902,577,742
Medtr8g046220,30,40,33,22,49,29
Medtr8g046230,2,0,1,0,2,2
Medtr8g046240,54,42,72,98,79,92
Medtr8g046245,355,406,409,382,286,377
Medtr8g046260,284,554,483,422,392,445
Medtr8g046280,0,0,0,0,0,0
Medtr8g046290,200,340,211,216,232,229
Medtr8g046295,0,0,0,0,1,0
Medtr8g046300,254,345,311,281,575,451
Medtr8g046305,0,0,0,0,2,0
Medtr8g046310,1,2,5,4,9,7
Medtr8g046320,0,0,0,0,0,0
Medtr8g046350,0,0,0,0,0,0
Medtr8g046440,0,0,0,0,0,0
Medtr8g046460,78,92,70,77,75,86
Medtr8g046550,1,0,0,1,0,1
Medtr8g046560,8,10,18,10,13,13
Medtr8g046580,1,0,1,0,0,0
Medtr8g046610,0,0,0,0,0,0
Medtr8g046730,0,0,0,0,0,0
Medtr8g046830,0,0,0,0,0,0
Medtr8g046930,0,0,0,0,0,0
Medtr8g046940,0,0,0,0,0,0
Medtr8g047030,0,0,0,0,0,0
Medtr8g047050,0,0,0,0,0,0
Medtr8g047160,0,0,0,0,0,0
Medtr8g047190,0,0,0,0,0,0
Medtr8g047200,0,0,0,0,0,0
Medtr8g047210,0,0,0,0,0,0
Medtr8g047220,0,0,0,0,0,0
Medtr8g047230,29,41,28,57,65,52
Medtr8g047240,0,0,0,0,0,0
Medtr8g047250,0,0,0,0,0,0
Medtr8g047470,0,0,0,0,0,0
Medtr8g051470,0,0,0,0,0,0
Medtr8g051480,0,0,0,0,0,0
Medtr8g051510,0,0,0,0,0,0
Medtr8g051540,21,35,13,12,20,12
Medtr8g051580,0,0,0,0,0,0
Medtr8g051600,16,16,12,12,8,15
Medtr8g051610,0,0,0,0,0,0
Medtr8g051620,404,528,390,350,412,397
Medtr8g051640,11,6,2,5,0,3
Medtr8g051650,0,0,0,0,0,0
Medtr8g051660,0,0,0,0,0,0
Medtr8g051670,0,0,0,0,0,0
Medtr8g051775,1,0,0,0,0,0
Medtr8g051830,0,0,0,0,0,0
Medtr8g051835,0,0,0,0,0,0
Medtr8g051840,0,0,0,0,1,0
Medtr8g051850,0,0,0,0,0,0
Medtr8g051870,0,0,0,0,0,0
Medtr8g051890,0,0,0,1,0,0
Medtr8g051900,0,0,0,0,0,0
Medtr8g051925,0,0,0,0,0,0
Medtr8g052030,7485,11641,8158,7526,11781,9122
Medtr8g052040,0,0,0,0,0,0
Medtr8g052050,120,95,75,121,85,82
Medtr8g052060,113,88,97,101,80,92
Medtr8g052080,55,43,43,63,38,31
Medtr8g052100,165,139,98,101,92,94
Medtr8g052110,0,0,0,0,0,0
Medtr8g052120,910,816,730,814,677,710
Medtr8g052140,0,0,0,0,0,0
Medtr8g052160,1,2,2,0,1,1
Medtr8g052170,0,0,0,0,0,1
Medtr8g052190,70,48,43,67,35,34
Medtr8g052200,12,16,8,24,12,10
Medtr8g052270,0,0,0,0,0,0
Medtr8g052290,0,0,0,0,0,0
Medtr8g052300,0,0,0,0,0,0
Medtr8g052320,0,0,0,0,0,0
Medtr8g052330,0,0,0,0,0,0
Medtr8g052350,0,0,0,0,0,0
Medtr8g052370,0,0,1,0,0,0
Medtr8g052420,28,25,18,34,20,29
Medtr8g052425,0,0,0,0,0,0
Medtr8g052480,0,0,0,0,0,0
Medtr8g052490,0,0,0,0,0,0
Medtr8g052495,0,0,0,0,0,0
Medtr8g052510,0,0,0,0,0,0
Medtr8g052513,62,45,28,57,60,47
Medtr8g052517,0,0,0,0,1,1
Medtr8g052520,7,5,2,10,4,1
Medtr8g052530,0,0,0,0,0,0
Medtr8g052550,0,0,0,0,0,0
Medtr8g052570,0,0,0,0,0,0
Medtr8g052600,0,0,0,0,0,0
Medtr8g054100,0,1,0,0,0,0
Medtr8g054220,0,0,0,0,0,0
Medtr8g054240,0,0,0,0,0,0
Medtr8g054260,0,0,0,0,0,0
Medtr8g054270,3,3,3,1,7,4
Medtr8g054280,0,0,0,0,0,0
Medtr8g054290,0,0,0,0,0,0
Medtr8g054310,0,0,0,0,0,0
Medtr8g054320,0,0,0,0,0,0
Medtr8g054400,105,145,122,140,159,159
Medtr8g054410,126,146,116,114,130,126
Medtr8g054420,17,24,11,9,15,14
Medtr8g054430,0,0,0,0,0,0
Medtr8g054450,332,365,280,275,328,324
Medtr8g054490,0,0,0,0,0,0
Medtr8g054530,0,0,0,0,0,0
Medtr8g055840,3494,5595,4267,3981,5826,4408
Medtr8g055860,0,1,2,1,2,1
Medtr8g055880,317,382,322,304,458,348
Medtr8g055900,1,0,0,0,0,1
Medtr8g055920,0,0,0,0,0,0
Medtr8g055930,269,412,288,324,418,313
Medtr8g055940,3,2,7,11,5,3
Medtr8g055950,0,2,3,3,0,2
Medtr8g055970,0,0,0,0,0,0
Medtr8g056020,133,187,153,129,136,143
Medtr8g056030,906,1270,1124,948,1016,1080
Medtr8g056060,2,0,0,0,2,0
Medtr8g056070,0,0,0,0,0,0
Medtr8g056080,0,0,0,0,0,0
Medtr8g056090,0,0,0,0,0,0
Medtr8g056100,1945,3070,2506,2127,2576,2469
Medtr8g056140,0,0,0,0,0,0
Medtr8g056180,0,0,0,0,0,0
Medtr8g056190,0,0,0,0,0,0
Medtr8g056200,0,0,0,0,0,0
Medtr8g056710,0,1,2,0,1,1
Medtr8g056740,0,0,0,0,0,0
Medtr8g056760,0,0,0,0,0,0
Medtr8g056770,0,0,0,0,0,0
Medtr8g056780,2,2,0,3,0,2
Medtr8g056790,10,16,10,5,3,12
Medtr8g056800,0,0,0,0,0,0
Medtr8g056820,0,0,0,0,0,0
Medtr8g056830,0,0,0,0,0,0
Medtr8g056860,318,418,326,339,488,458
Medtr8g056870,0,0,0,0,0,0
Medtr8g056890,0,0,0,0,0,0
Medtr8g056900,2724,3801,3157,2988,3431,2924
Medtr8g056930,0,0,2,0,0,0
Medtr8g056940,134,272,234,171,298,250
Medtr8g056990,0,0,0,0,0,0
Medtr8g057020,27,37,33,38,44,31
Medtr8g057090,0,0,0,0,0,0
Medtr8g057120,0,0,0,0,0,0
Medtr8g057130,0,0,0,0,0,0
Medtr8g057660,0,0,0,0,0,0
Medtr8g057697,0,0,0,0,0,0
Medtr8g057703,0,0,0,0,0,0
Medtr8g057775,12,12,21,15,14,11
Medtr8g057780,0,0,0,0,0,0
Medtr8g057880,76,54,66,63,46,66
